"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2022","730.00","731.98","735.00","730.00","0.40K","0.00%"
"01/20/2022","730.00","730.00","734.00","730.00","0.45K","0.00%"
"01/19/2022","730.00","754.70","754.70","730.00","1.45K","-1.57%"
"01/18/2022","741.64","755.00","741.64","736.00","2.50K","-0.52%"
"01/17/2022","745.50","735.50","760.00","713.81","13.60K","-0.07%"
"01/14/2022","746.00","748.95","748.95","735.10","7.75K","0.81%"
"01/13/2022","740.00","742.10","752.00","740.00","5.35K","-1.99%"
"01/12/2022","755.00","762.00","762.00","742.20","8.70K","0.28%"
"01/11/2022","752.90","759.87","759.87","741.00","8.85K","-0.01%"
"01/10/2022","753.00","740.00","753.00","740.00","5.75K","0.87%"
"01/07/2022","746.50","740.00","750.00","728.00","12.40K","-0.86%"
"01/06/2022","753.00","745.00","753.00","731.11","12.20K","0.40%"
"01/05/2022","750.00","746.00","755.00","741.00","3.15K","-1.83%"
"01/04/2022","764.00","715.00","764.00","715.00","27.20K","4.66%"
"01/03/2022","729.99","718.50","729.99","700.01","10.50K","3.38%"
"12/31/2021","706.10","719.98","724.00","705.01","50.60K","-1.93%"
"12/30/2021","720.00","730.10","734.99","716.10","39.10K","-2.96%"
"12/29/2021","742.00","735.00","742.00","730.00","20.25K","0.91%"
"12/28/2021","735.30","745.00","745.00","735.30","0.25K","-0.64%"
"12/27/2021","740.00","745.00","745.00","740.00","2.50K","-2.89%"
"12/24/2021","762.00","720.00","762.00","720.00","5.65K","5.83%"
"12/23/2021","720.00","720.00","720.00","707.00","2.45K","0.70%"
"12/22/2021","715.00","710.00","717.99","710.00","1.85K","-0.42%"
"12/21/2021","718.00","710.00","718.00","705.00","10.35K","0.70%"
"12/20/2021","713.00","709.00","713.00","705.00","1.50K","0.28%"
"12/17/2021","711.00","701.41","711.00","690.00","11.40K","0.28%"
"12/16/2021","709.00","707.00","714.00","700.00","13.45K","-1.53%"
"12/15/2021","719.99","700.00","719.99","699.00","96.15K","2.86%"
"12/14/2021","700.00","708.90","708.90","681.01","19.95K","0.86%"
"12/13/2021","694.00","689.90","694.00","689.90","1.05K","0.58%"
"12/10/2021","690.00","683.00","690.00","675.00","7.80K","0.00%"
"12/09/2021","690.00","695.20","696.00","690.00","0.85K","-1.43%"
"12/08/2021","700.00","710.10","720.00","699.99","9.40K","-7.28%"
"12/07/2021","755.00","685.15","755.00","685.15","59.75K","6.34%"
"12/06/2021","710.00","700.00","714.98","700.00","1.60K","-0.76%"
"12/03/2021","715.41","710.00","715.41","690.00","20.00K","2.20%"
"12/02/2021","700.00","732.01","732.51","700.00","21.60K","-6.56%"
"12/01/2021","749.15","750.00","750.00","737.01","4.70K","-1.41%"
"11/30/2021","759.85","740.00","759.85","739.89","5.35K","2.96%"
"11/29/2021","738.00","737.60","738.00","730.08","1.55K","-0.12%"
"11/26/2021","738.90","739.00","739.00","732.00","10.20K","0.80%"
"11/25/2021","733.00","742.00","742.01","730.00","13.65K","-3.04%"
"11/24/2021","756.00","743.10","755.00","743.10","5.05K","-1.05%"
"11/23/2021","764.00","759.97","764.00","759.97","2.00K","0.53%"
"11/22/2021","759.99","759.99","759.99","759.99","0.10K","-0.46%"
"11/19/2021","763.50","760.00","763.50","760.00","14.45K","0.46%"
"11/18/2021","760.00","750.00","760.00","747.67","1.65K","1.33%"
"11/17/2021","750.00","759.99","759.99","746.00","0.55K","-1.30%"
"11/16/2021","759.90","768.00","768.00","741.00","10.85K","0.05%"
"11/15/2021","759.50","763.90","763.90","745.00","1.55K","1.28%"
"11/12/2021","749.93","760.15","760.15","749.50","87.10K","-2.61%"
"11/11/2021","770.00","759.95","770.00","755.00","9.45K","1.32%"
"11/10/2021","760.00","769.90","769.90","755.00","9.70K","0.00%"
"11/09/2021","760.00","769.00","769.00","760.00","2.05K","-0.65%"
"11/08/2021","765.00","757.00","765.00","757.00","1.10K","-0.52%"
"11/05/2021","769.00","760.00","769.00","752.00","11.55K","1.85%"
"11/04/2021","755.00","755.10","764.90","752.00","11.30K","-1.29%"
"11/03/2021","764.90","764.75","764.90","764.75","0.50K","-0.14%"
"11/02/2021","766.00","760.52","766.14","759.99","7.75K","-0.45%"
"11/01/2021","769.50","762.00","769.50","760.00","24.60K","0.72%"
"10/29/2021","764.00","747.00","768.00","747.00","22.80K","-0.13%"
"10/28/2021","765.00","730.34","765.00","730.34","26.25K","7.59%"
"10/27/2021","711.00","770.00","770.00","711.00","51.75K","-8.85%"
"10/26/2021","780.00","768.00","780.00","768.00","0.01K","1.56%"
