"Date","Price","Open","High","Low","Vol.","Change %"
"09/08/2021","77.50","77.40","77.62","77.26","1.97M","0.13%"
"09/07/2021","77.40","77.07","77.52","77.07","1.17M","0.13%"
"09/06/2021","77.30","77.29","77.42","77.02","1.16M","0.26%"
"09/03/2021","77.10","76.67","77.25","76.67","527.29K","0.26%"
"09/02/2021","76.90","77.00","77.30","76.90","1.65M","-0.13%"
"09/01/2021","77.00","77.11","77.40","77.00","1.79M","-0.32%"
"08/31/2021","77.25","77.00","77.54","77.00","945.69K","0.13%"
"08/30/2021","77.15","77.15","77.32","76.90","771.45K","0.06%"
"08/27/2021","77.10","77.35","77.40","76.95","1.28M","-0.13%"
"08/26/2021","77.20","77.25","77.45","76.90","788.49K","-0.13%"
"08/25/2021","77.30","77.25","77.49","76.76","587.24K","0.14%"
"08/24/2021","77.19","77.01","77.25","76.74","759.16K","0.64%"
"08/23/2021","76.70","77.53","77.73","76.67","1.26M","-0.92%"
"08/20/2021","77.41","78.30","78.50","77.20","867.72K","-0.31%"
"08/17/2021","77.65","76.60","77.80","76.60","752.73K","0.84%"
"08/16/2021","77.00","76.30","77.00","76.00","704.57K","1.08%"
"08/13/2021","76.18","76.00","76.30","75.55","653.11K","0.24%"
"08/12/2021","76.00","76.76","77.00","75.90","814.36K","-1.17%"
"08/11/2021","76.90","77.65","77.65","76.90","648.00K","-0.65%"
"08/10/2021","77.40","77.01","77.50","76.74","1.05M","0.26%"
"08/09/2021","77.20","77.30","77.50","77.00","415.75K","-0.23%"
"08/06/2021","77.38","77.80","77.80","77.20","733.07K","-0.03%"
"08/05/2021","77.40","77.55","78.00","77.40","1.48M","-0.76%"
"08/04/2021","77.99","77.27","77.99","77.27","2.01M","0.89%"
"08/03/2021","77.30","77.02","77.49","76.98","1.28M","0.45%"
"08/02/2021","76.95","75.62","77.00","75.62","1.66M","1.12%"
"07/30/2021","76.10","75.90","76.60","75.50","2.38M","0.79%"
"07/29/2021","75.50","74.38","75.50","73.55","3.26M","1.62%"
"07/28/2021","74.30","74.50","74.60","74.20","720.85K","-0.07%"
"07/27/2021","74.35","74.30","74.50","74.00","1.33M","0.62%"
"07/26/2021","73.89","72.31","74.88","72.31","1.63M","2.10%"
"07/23/2021","72.37","72.26","72.72","72.25","682.44K","-0.15%"
"07/19/2021","72.48","72.00","72.50","71.87","981.33K","0.81%"
"07/16/2021","71.90","71.51","72.35","71.51","1.83M","-0.14%"
"07/15/2021","72.00","71.92","72.50","71.15","1.16M","-0.36%"
"07/14/2021","72.26","73.58","73.58","71.80","2.22M","-1.94%"
"07/13/2021","73.69","73.55","73.99","73.15","632.58K","0.66%"
"07/12/2021","73.21","72.99","73.50","72.50","765.41K","0.29%"
"07/09/2021","73.00","73.70","73.70","72.49","1.01M","-0.82%"
"07/08/2021","73.60","72.24","74.00","71.86","2.31M","2.22%"
"07/07/2021","72.00","71.95","72.23","71.75","841.00K","0.07%"
"07/06/2021","71.95","71.80","72.20","71.80","852.65K","0.49%"
"07/05/2021","71.60","70.72","71.78","70.72","1.14M","1.04%"
"07/02/2021","70.86","70.67","71.05","70.21","541.33K","0.51%"
"07/01/2021","70.50","70.28","70.70","70.10","881.25K","0.50%"
"06/30/2021","70.15","69.76","70.75","69.76","522.54K","0.07%"
